"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS","Hidalgo_cluster"
"15497","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_055000.wav",0.8850114,0.9738486,0.7311801,0.8816239,0.739263804,0.5520795,0.827493584,0.294074723,0.2201681,0.6560945,0.5525544,0.45037392,0.205124081,0.26793894,0.14891897,0.111902447,0.23377687,0.179866692,0.024153803,0.02960668,1, 5,"c","7/TNAP5072__0_",  3.778273,  4.609815,  5.131107,  5.089148,  5.628751,  6.594875, 31.000000,"1"
"15498","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_062000.wav",0.8870420,0.9475999,0.5669399,0.8369668,0.745398773,0.5738057,0.519507403,0.294398898,0.2142336,0.6940095,0.5500084,0.84399092,0.782217661,0.49777416,0.33808481,0.168597651,0.24474240,0.162646053,0.197869381,0.54058371,1, 6,"c","7/TNAP5072__0_",  6.107921,  7.844889,  8.539997,  8.656766,  9.433227, 10.484536, 32.000000,"4"
"15499","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_063000.wav",0.8881130,0.9301516,0.7692604,0.7149328,0.809815951,0.6202141,0.716182704,0.291756786,0.2059713,0.7103308,0.5518361,0.75679433,0.563754433,0.54148572,0.46899662,0.450968186,0.51998229,0.420153728,0.498367883,0.60546378,1, 6,"c","7/TNAP5072__0_",  3.826641,  4.687276,  5.494768,  5.234894,  5.941960,  8.590110, 33.000000,"1"
"15500","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_064000.wav",0.8861399,0.8386788,0.3027743,0.8266938,0.791411043,0.5338292,0.198413185,0.001932746,0.2147086,0.6710526,0.5337191,0.66892572,0.537732043,0.45563892,0.31900161,0.164031000,0.13160936,0.055120056,0.178476836,0.37565957,1, 6,"c","7/TNAP5072__0_",  6.672055,  8.018919,  8.675856,  8.726379,  9.458819, 10.525143, 34.000000,"4"
"15501","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_065000.wav",0.8867363,0.7964292,0.3254889,0.8317092,0.843558282,0.5769275,0.261317340,0.002114908,0.2119637,0.6952962,0.5489375,0.83781433,0.748497344,0.47643487,0.31961880,0.342830043,0.27701596,0.096307200,0.302196728,0.48599117,1, 6,"c","7/TNAP5072__0_",  6.566186,  8.016210,  8.664682,  8.717104,  9.462067, 10.500435, 35.000000,"4"
"15502","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_070000.wav",0.8870408,0.7902798,0.3189920,0.7919395,0.794478528,0.5953473,0.225383410,0.015543047,0.2099853,0.7096576,0.5745843,0.82346240,0.759953229,0.45308644,0.41493975,0.169171787,0.01281446,0.009019567,0.228519291,0.35526391,1, 7,"c","7/TNAP5072__0_",  6.694273,  8.022820,  8.689868,  8.726379,  9.463532, 10.509998, 36.000000,"4"
"15503","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_071000.wav",0.8879507,0.7482301,0.3328323,0.8018868,0.708588957,0.6069717,0.192621099,0.003826233,0.2156965,0.7119610,0.5567589,0.91289650,0.769895830,0.19412490,0.36244912,0.571893877,0.42491849,0.167715837,0.364301142,0.64330191,1, 7,"c","7/TNAP5072__0_",  7.503885,  8.416322,  9.234538,  9.188002,  9.922138, 11.295410, 37.000000,"4"
"15504","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_072000.wav",0.8877740,0.8470208,0.3532795,0.6990269,0.907975460,0.6248617,0.327473074,0.001647617,0.2063364,0.7207910,0.5562502,0.86622221,0.771908626,0.33997820,0.17571877,0.626913869,0.39155823,0.459397928,0.599953950,0.65435796,1, 7,"c","7/TNAP5072__0_",  5.601613,  8.175276,  8.861438,  9.045117,  9.765102, 11.042053, 38.000000,"4"
"15505","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_073000.wav",0.8855971,0.7840961,0.3202800,0.7804450,0.610429448,0.6008113,0.085676311,0.026267450,0.2120707,0.7173835,0.5466408,0.87715348,0.757457943,0.47937514,0.49900345,0.448847955,0.17000444,0.142282162,0.142759248,0.56230546,1, 7,"c","7/TNAP5072__0_",  7.062669,  8.336850,  9.079370,  9.097261,  9.837699, 11.148139, 39.000000,"4"
"15506","/home/david/Música/Bioacustica/2016/5072/20160407/TNAP5072__0__20160407_074000.wav",0.8869540,0.8143456,0.3327122,0.7533438,0.843558282,0.6082443,0.264298890,0.002124301,0.2105049,0.7129219,0.5535354,0.88892402,0.735542423,0.21799178,0.35128037,0.442882331,0.41461788,0.339832230,0.403314833,0.60736453,1, 7,"c","7/TNAP5072__0_",  7.535024,  8.436525,  9.250088,  9.193120,  9.924812, 11.295410, 40.000000,"4"
