"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"21359","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_083000.wav",0.8881044,0.8008577,0.5989801,0.6402666,0.926380368,0.6717829,0.36996775,0.047190716,0.6388604,0.6689398,0.5322193,0.9070424,0.8349778,0.8992563,0.80891435,0.7761506,0.7443775,0.5376742,0.6425014,0.7671894,0, 8,"g","61221/T6M-3787",   5.948518,   8.673982,   9.029383,   9.288403,   9.829355,  10.529156,  30.000000
"21360","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_084000.wav",0.8882555,0.8131146,0.5998735,0.6178437,0.889570552,0.6642235,0.34579471,0.030468428,0.6305347,0.6681050,0.5536405,0.9232066,0.7794135,0.6642321,0.87108695,0.8333031,0.6568566,0.6181095,0.7780817,0.8947655,0, 8,"g","61221/T6M-3787",   6.618981,   8.772422,   9.177303,   9.319626,   9.851197,  10.532449,  31.000000
"21361","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_085000.wav",0.8863131,0.7020615,0.5848914,0.6449316,1.000000000,0.6281911,0.37403722,0.182324760,0.6336411,0.6601752,0.5383794,0.9083484,0.8260209,0.8403903,0.75496540,0.7876993,0.7900072,0.7667682,0.7574662,0.7430213,0, 8,"g","61221/T6M-3787",   8.296180,   8.949497,   9.423398,   9.397471,   9.884840,  10.609870,  32.000000
"21362","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_090000.wav",0.8874484,0.5150463,0.5948682,0.6516209,0.990797546,0.6557360,0.36233105,0.225529581,0.6247135,0.6603552,0.5317617,0.8944107,0.8776730,0.8827612,0.77882184,0.6874641,0.6247425,0.6432395,0.7107636,0.6306350,0, 9,"g","61221/T6M-3787",   5.333458,   8.087252,   8.641597,   9.111051,   9.709805,  10.517160,  33.000000
"21363","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_092000.wav",0.8887189,0.7771139,0.5953968,0.6738777,0.926380368,0.6669012,0.34184540,0.056589786,0.6257086,0.6585966,0.4832722,0.9088102,0.8663140,0.8945787,0.69309211,0.6549546,0.7364393,0.4780818,0.7123495,0.8055339,0, 9,"g","61221/T6M-3787",   5.597317,   8.527113,   8.859459,   9.214775,   9.799567,  10.530345,  34.000000
"21364","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_094000.wav",0.8885625,0.7572198,0.5906312,0.7197801,0.533742331,0.6464724,0.31118460,0.019015572,0.6383916,0.6100969,0.5370395,0.9079862,0.8768347,0.9162110,0.91339515,0.7890449,0.6456904,0.7291741,0.4718901,0.5537524,0, 9,"g","61221/T6M-3787",   8.250731,   8.943115,   9.405234,   9.393636,   9.888377,  10.609870,  35.000000
"21365","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_095000.wav",0.8892490,0.7515394,0.5892956,0.7118580,0.530674847,0.6518130,0.30682344,0.012262270,0.6375181,0.6075185,0.5402979,0.9232433,0.9131914,0.8897750,0.85617137,0.8239251,0.7149600,0.7893521,0.5263051,0.5944554,0, 9,"g","61221/T6M-3787",   8.215662,   8.926415,   9.384091,   9.389632,   9.883827,  10.611835,  36.000000
"21366","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_101000.wav",0.8889103,0.7642385,0.6039895,0.6556800,0.926380368,0.6615503,0.38253744,0.013018542,0.6519262,0.6351230,0.5279067,0.9328115,0.8913203,0.8772576,0.85740039,0.8451734,0.8813040,0.7982632,0.6330333,0.7067712,0,10,"g","61221/T6M-3787",   8.306707,   8.951233,   9.425338,   9.400623,   9.887561,  10.609870,  37.000000
"21367","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_102000.wav",0.8885519,0.8096053,0.5991387,0.6737137,0.917177914,0.6592019,0.35941434,0.094129827,0.6471956,0.6342478,0.5401231,0.8865708,0.8801946,0.8901076,0.82872947,0.7853720,0.8113741,0.8303599,0.5919340,0.6598874,0,10,"g","61221/T6M-3787",   8.310852,   8.967034,   9.439036,   9.404686,   9.888377,  10.609870,  38.000000
"21368","/media/microp/DavidDD/bioacustica/2016/3787/20161221/T6M-3787_20161221_103000.wav",0.8871626,0.6779057,0.5784251,0.6124288,0.625766871,0.6430064,0.28081204,0.267531687,0.5863689,0.6184280,0.5334182,0.8150465,0.7641879,0.8145907,0.76195361,0.7479652,0.6902933,0.7187755,0.5344197,0.6000607,0,10,"g","61221/T6M-3787",   5.749010,   8.570644,   8.928243,   9.249997,   9.785005,  10.517160,  39.000000
